date,state,rate
201404,Michigan,6.9
201404,Minnesota,4.3
201404,Mississippi,6.8
201404,Missouri,5.7
201404,Montana,4.7
201404,Nebraska,3.2
201404,Nevada,8.0
201404,New Hampshire,4.4
201404,New Jersey,6.4
201404,New Mexico,6.4
201404,New York,6.1
201404,North Carolina,5.9
201404,North Dakota,2.8
201404,Ohio,5.2
201404,Oklahoma,4.1
201404,Oregon,6.8
201404,Pennsylvania,5.4
201404,Rhode Island,7.9
201404,South Carolina,5.3
201404,South Dakota,3.5
201404,Tennessee,5.9
201404,Texas,4.8
201404,Utah,3.4
201404,Vermont,4.3
201404,Virginia,4.8
201404,Washington,5.7
201404,West Virginia,6.6
201404,Wisconsin,5.6
201404,Wyoming,4.3
201405,Alabama,6.6
201405,Alaska,6.8
201405,Arizona,6.6
201405,Arkansas,6.1
201405,California,7.2
201405,Colorado,4.9
201405,Connecticut,6.6
201405,Delaware,5.6
201405,District of Columbia,7.3
201405,Florida,6.3
201405,Georgia,7.2
201405,Hawaii,4.3
201405,Idaho,4.4
201405,Illinois,6.9
201405,Indiana,5.9
201405,Iowa,3.9
201405,Kansas,4.6
201405,Kentucky,6.8
201405,Louisiana,6.1
201405,Maine,5.7
201405,Maryland,5.8
201405,Massachusetts,5.5
201405,Michigan,7.6
201405,Minnesota,3.9
201405,Mississippi,7.9
201405,Missouri,6.2
201405,Montana,4.2
201405,Nebraska,3.2
201405,Nevada,7.8
201405,New Hampshire,4.2
201405,New Jersey,6.5
201405,New Mexico,6.5
201405,New York,6.2
201405,North Carolina,6.4
201405,North Dakota,2.4
201405,Ohio,5.5
201405,Oklahoma,4.5
201405,Oregon,6.5
201405,Pennsylvania,6.0
201405,Rhode Island,7.7
201405,South Carolina,5.9
201405,South Dakota,3.3
201405,Tennessee,6.3
201405,Texas,5.0
201405,Utah,3.6
201405,Vermont,3.7
201405,Virginia,5.3
201405,Washington,6.0
201405,West Virginia,6.5
201405,Wisconsin,5.4
201405,Wyoming,4.0
201406,Alabama,7.4
201406,Alaska,7.1
201406,Arizona,7.1
201406,Arkansas,6.2
201406,California,7.4
201406,Colorado,5.1
201406,Connecticut,6.6
201406,Delaware,6.1
201406,District of Columbia,7.9
201406,Florida,6.4
201406,Georgia,7.6
201406,Hawaii,5.0
201406,Idaho,4.6
201406,Illinois,7.1
201406,Indiana,5.9
201406,Iowa,4.1
201406,Kansas,4.8
201406,Kentucky,6.7
201406,Louisiana,7.0
201406,Maine,5.3
201406,Maryland,6.1
201406,Massachusetts,6.0
201406,Michigan,7.6
201406,Minnesota,4.2
201406,Mississippi,8.3
201406,Missouri,6.4
201406,Montana,4.6
201406,Nebraska,3.5
201406,Nevada,8.0
201406,New Hampshire,4.2
201406,New Jersey,6.6
201406,New Mexico,7.5
201406,New York,6.2
201406,North Carolina,6.5
201406,North Dakota,2.9
201406,Ohio,5.9
201406,Oklahoma,4.8
201406,Oregon,6.7
201406,Pennsylvania,6.1
201406,Rhode Island,7.3
201406,South Carolina,6.6
201406,South Dakota,3.2
201406,Tennessee,7.0
201406,Texas,5.5
201406,Utah,4.1
201406,Vermont,3.9
201406,Virginia,5.4
201406,Washington,5.8
201406,West Virginia,6.6
201406,Wisconsin,5.6
201406,Wyoming,4.1
201407,Alabama,7.6
201407,Alaska,6.3
201407,Arizona,7.3
201407,Arkansas,6.5
201407,California,7.9
201407,Colorado,4.8
201407,Connecticut,6.9
201407,Delaware,5.9
201407,District of Columbia,8.1
201407,Florida,6.8
201407,Georgia,8.0
201407,Hawaii,4.4
201407,Idaho,4.6
201407,Illinois,7.3
201407,Indiana,6.1
201407,Iowa,4.0
201407,Kansas,5.1
201407,Kentucky,6.7
201407,Louisiana,7.2
201407,Maine,5.2
201407,Maryland,6.1
201407,Massachusetts,6.0
201407,Michigan,8.5
201407,Minnesota,4.1
201407,Mississippi,8.4
201407,Missouri,6.6
201407,Montana,4.2
201407,Nebraska,3.7
201407,Nevada,8.0
201407,New Hampshire,4.1
201407,New Jersey,7.1
201407,New Mexico,7.4
201407,New York,6.5
201407,North Carolina,6.8
201407,North Dakota,2.5
201407,Ohio,6.2
201407,Oklahoma,4.5
201407,Oregon,7.0
201407,Pennsylvania,6.5
201407,Rhode Island,7.7
201407,South Carolina,6.9
201407,South Dakota,3.0
201407,Tennessee,7.3
201407,Texas,5.6
201407,Utah,4.0
201407,Vermont,4.0
201407,Virginia,5.5
201407,Washington,6.0
201407,West Virginia,6.5
201407,Wisconsin,5.5
201407,Wyoming,3.8
201408,Alabama,7.2
201408,Alaska,6.1
201408,Arizona,7.4
201408,Arkansas,5.9
201408,California,7.6
201408,Colorado,4.6
201408,Connecticut,6.7
201408,Delaware,5.8
201408,District of Columbia,8.1
201408,Florida,6.8
201408,Georgia,7.6
201408,Hawaii,4.2
201408,Idaho,4.7
201408,Illinois,6.9
201408,Indiana,5.9
201408,Iowa,4.1
201408,Kansas,4.7
201408,Kentucky,6.0
201408,Louisiana,7.4
201408,Maine,4.7
201408,Maryland,6.0
201408,Massachusetts,5.7
201408,Michigan,7.3
201408,Minnesota,3.7
201408,Mississippi,7.3
201408,Missouri,6.2
201408,Montana,4.1
201408,Nebraska,3.1
201408,Nevada,7.7
201408,New Hampshire,4.1
201408,New Jersey,6.7
201408,New Mexico,6.9
201408,New York,6.2
201408,North Carolina,6.7
201408,North Dakota,2.4
201408,Ohio,5.6
201408,Oklahoma,4.4
201408,Oregon,6.8
201408,Pennsylvania,6.1
201408,Rhode Island,7.4
201408,South Carolina,7.2
201408,South Dakota,3.1
201408,Tennessee,7.0
201408,Texas,5.3
201408,Utah,4.0
201408,Vermont,3.8
201408,Virginia,5.5
201408,Washington,6.0
201408,West Virginia,6.6
201408,Wisconsin,5.1
201408,Wyoming,3.7
201409,Alabama,6.3
201409,Alaska,6.2
201409,Arizona,6.9
201409,Arkansas,5.6
201409,California,7.0
201409,Colorado,4.1
201409,Connecticut,6.2
201409,Delaware,5.5
201409,District of Columbia,7.9
201409,Florida,6.3
201409,Georgia,6.9
201409,Hawaii,4.3
201409,Idaho,4.2
201409,Illinois,6.2
201409,Indiana,5.3
201409,Iowa,3.8
201409,Kansas,4.2
201409,Kentucky,5.4
201409,Louisiana,7.0
201409,Maine,4.8
201409,Maryland,5.5
201409,Massachusetts,5.7
201409,Michigan,6.6
201409,Minnesota,3.5
201409,Mississippi,7.0
201409,Missouri,5.6
201409,Montana,3.8
201409,Nebraska,2.8
201409,Nevada,7.5
201409,New Hampshire,3.8
201409,New Jersey,6.5
201409,New Mexico,6.6
201409,New York,5.8
201409,North Carolina,5.8
201409,North Dakota,2.1
201409,Ohio,5.2
201409,Oklahoma,4.2
201409,Oregon,6.1
201409,Pennsylvania,5.2
201409,Rhode Island,6.8
201409,South Carolina,6.8
201409,South Dakota,3.0
201409,Tennessee,6.4
201409,Texas,4.9
201409,Utah,3.5
201409,Vermont,4.0
201409,Virginia,5.1
201409,Washington,5.6
201409,West Virginia,5.9
201409,Wisconsin,4.6
201409,Wyoming,3.6
201410,Alabama,6.0
201410,Alaska,6.2
201410,Arizona,6.6
201410,Arkansas,5.2
201410,California,6.9
201410,Colorado,4.0
201410,Connecticut,6.1
201410,Delaware,5.2
201410,District of Columbia,7.7
201410,Florida,6.0
201410,Georgia,6.6
201410,Hawaii,4.1
201410,Idaho,4.0
201410,Illinois,6.1
201410,Indiana,5.4
201410,Iowa,3.6
201410,Kansas,4.0
201410,Kentucky,5.0
201410,Louisiana,6.9
201410,Maine,4.7
201410,Maryland,5.4
201410,Massachusetts,5.0
201410,Michigan,6.3
201410,Minnesota,3.1
201410,Mississippi,6.9
201410,Missouri,5.0
201410,Montana,4.0
201410,Nebraska,2.7
201410,Nevada,7.3
201410,New Hampshire,3.7
201410,New Jersey,6.2
201410,New Mexico,6.3
201410,New York,5.6
201410,North Carolina,5.7
201410,North Dakota,2.0
201410,Ohio,4.9
201410,Oklahoma,4.1
201410,Oregon,6.2
201410,Pennsylvania,5.0
201410,Rhode Island,6.5
201410,South Carolina,6.6
201410,South Dakota,2.8
201410,Tennessee,6.1
201410,Texas,4.6
201410,Utah,3.5
201410,Vermont,3.4
201410,Virginia,4.8
201410,Washington,5.6
201410,West Virginia,5.8
201410,Wisconsin,4.4
201410,Wyoming,3.6
201411,Alabama,5.8
201411,Alaska,6.5
201411,Arizona,6.3
201411,Arkansas,5.3
201411,California,6.9
201411,Colorado,4.1
201411,Connecticut,6.0
201411,Delaware,4.7
201411,District of Columbia,7.6
201411,Florida,5.9
201411,Georgia,6.3
201411,Hawaii,4.1
201411,Idaho,4.5
201411,Illinois,6.0
201411,Indiana,5.7
201411,Iowa,3.6
201411,Kansas,3.9
201411,Kentucky,5.1
201411,Louisiana,6.8
201411,Maine,5.2
201411,Maryland,5.4
201411,Massachusetts,5.0
201411,Michigan,5.7
201411,Minnesota,3.3
201411,Mississippi,6.4
201411,Missouri,5.1
201411,Montana,4.4
201411,Nebraska,2.5
201411,Nevada,7.2
201411,New Hampshire,3.8
201411,New Jersey,6.1
201411,New Mexico,6.3
201411,New York,5.8
201411,North Carolina,5.7
201411,North Dakota,2.3
201411,Ohio,5.0
201411,Oklahoma,4.1
201411,Oregon,6.2
201411,Pennsylvania,5.0
201411,Rhode Island,6.5
201411,South Carolina,6.5
201411,South Dakota,3.3
201411,Tennessee,6.0
201411,Texas,4.5
201411,Utah,3.3
201411,Vermont,3.7
201411,Virginia,4.7
201411,Washington,6.0
201411,West Virginia,5.9
201411,Wisconsin,4.5
201411,Wyoming,4.2
201412,Alabama,5.6
201412,Alaska,6.6
201412,Arizona,6.2
201412,Arkansas,5.6
201412,California,6.6
201412,Colorado,4.2
201412,Connecticut,5.6
201412,Delaware,4.6
201412,District of Columbia,7.3
201412,Florida,5.6
201412,Georgia,6.1
201412,Hawaii,3.7
201412,Idaho,4.4
201412,Illinois,5.8
201412,Indiana,5.5
201412,Iowa,4.1
201412,Kansas,3.9
201412,Kentucky,4.9
201412,Louisiana,6.5
201412,Maine,5.1
201412,Maryland,5.2
201412,Massachusetts,4.9
201412,Michigan,5.6
201412,Minnesota,3.7
201412,Mississippi,6.9
201412,Missouri,5.1
201412,Montana,4.4
201412,Nebraska,2.8
201412,Nevada,7.2
201412,New Hampshire,3.7
201412,New Jersey,6.0
201412,New Mexico,6.0
201412,New York,5.5
201412,North Carolina,5.4
201412,North Dakota,2.6
201412,Ohio,4.9
201412,Oklahoma,3.9
201412,Oregon,5.9
201412,Pennsylvania,4.9
201301,Alabama,8.2
201301,Alaska,7.9
201301,Arizona,8.1
201301,Arkansas,8.5
201301,California,10.2
201301,Colorado,8.0
201301,Connecticut,8.6
201301,Delaware,7.8
201301,District of Columbia,9.1
201301,Florida,8.3
201301,Georgia,9.1
201301,Hawaii,5.2
201301,Idaho,7.7
201301,Illinois,10.4
201301,Indiana,9.5
201301,Iowa,6.0
201301,Kansas,6.1
201301,Kentucky,8.9
201301,Louisiana,7.9
201301,Maine,8.2
201301,Maryland,7.4
201301,Massachusetts,7.6
201301,Michigan,10.1
201301,Minnesota,6.3
201301,Mississippi,10.1
201301,Missouri,7.6
201301,Montana,6.8
201301,Nebraska,4.4
201301,Nevada,10.8
201301,New Hampshire,6.1
201301,New Jersey,9.6
201301,New Mexico,7.4
201301,New York,9.1
201301,North Carolina,9.6
201301,North Dakota,3.9
201301,Ohio,8.8
201301,Oklahoma,5.8
201301,Oregon,9.4
201301,Pennsylvania,8.8
201301,Rhode Island,10.5
201301,South Carolina,9.1
201301,South Dakota,4.6
201301,Tennessee,8.7
201301,Texas,6.9
201301,Utah,5.5
201301,Vermont,5.3
201301,Virginia,6.4
201301,Washington,8.3
201301,West Virginia,8.2
201301,Wisconsin,7.9
201301,Wyoming,6.1
201302,Alabama,7.9
201302,Alaska,7.9
201302,Arizona,7.6
201302,Arkansas,8.0
201302,California,9.7
201302,Colorado,7.8
201302,Connecticut,8.5
201302,Delaware,7.7
201302,District of Columbia,8.9
201302,Florida,7.7
201302,Georgia,8.6
201302,Hawaii,4.9
201302,Idaho,7.5
201302,Illinois,9.9
201302,Indiana,9.0
201302,Iowa,5.6
201302,Kansas,5.8
201302,Kentucky,8.8
201302,Louisiana,6.9
201302,Maine,8.2
201302,Maryland,7.1
201302,Massachusetts,7.2
201302,Michigan,9.4
201302,Minnesota,5.9
201302,Mississippi,9.3
201302,Missouri,7.5
201302,Montana,6.4
201302,Nebraska,4.3
201302,Nevada,10.4
201302,New Hampshire,5.9
201302,New Jersey,9.2
201302,New Mexico,7.1
201302,New York,8.7
201302,North Carolina,9.0
201302,North Dakota,3.7
201302,Ohio,8.3
201302,Oklahoma,5.6
201302,Oregon,9.1
201302,Pennsylvania,8.2
201302,Rhode Island,10.0
201302,South Carolina,8.6
201302,South Dakota,4.6
201302,Tennessee,8.3
201302,Texas,6.5
201302,Utah,5.4
201302,Vermont,4.9
201302,Virginia,6.0
201302,Washington,8.1
201302,West Virginia,8.1
201302,Wisconsin,7.9
201302,Wyoming,5.6
201303,Alabama,7.1
201303,Alaska,7.5
201303,Arizona,7.6
201303,Arkansas,7.4
201303,California,9.4
201303,Colorado,7.5
201303,Connecticut,8.1
201303,Delaware,7.3
201303,District of Columbia,8.6
201303,Florida,7.3
201303,Georgia,8.2
201303,Hawaii,4.8
201303,Idaho,7.1
201303,Illinois,9.2
201303,Indiana,8.4
201303,Iowa,5.3
201303,Kansas,5.7
201303,Kentucky,8.5
201303,Louisiana,6.8
201303,Maine,7.8
201303,Maryland,6.8
201303,Massachusetts,7.0
201303,Michigan,9.0
201303,Minnesota,5.7
201303,Mississippi,8.5
201303,Missouri,7.0
201303,Montana,6.3
201303,Nebraska,4.0
201303,Nevada,10.1
201303,New Hampshire,5.7
201303,New Jersey,8.7
201303,New Mexico,6.7
201303,New York,8.0
201303,North Carolina,8.3
201303,North Dakota,3.7
201303,Ohio,7.6
201303,Oklahoma,5.1
201303,Oregon,8.7
201303,Pennsylvania,7.7
201303,Rhode Island,9.8
201303,South Carolina,7.7
201303,South Dakota,4.4
201303,Tennessee,8.0
201303,Texas,6.2
201303,Utah,5.0
201303,Vermont,4.8
201303,Virginia,5.7
201303,Washington,7.4
201303,West Virginia,7.3
201303,Wisconsin,7.6
201303,Wyoming,5.4
201304,Alabama,6.3
201304,Alaska,7.1
201304,Arizona,7.4
201304,Arkansas,7.1
201304,California,8.7
201304,Colorado,7.0
201304,Connecticut,7.6
201304,Delaware,7.0
201304,District of Columbia,8.1
201304,Florida,7.0
201304,Georgia,7.9
201304,Hawaii,4.7
201304,Idaho,6.6
201304,Illinois,8.6
201304,Indiana,7.5
201304,Iowa,4.8
201304,Kansas,5.1
201304,Kentucky,7.7
201304,Louisiana,6.6
201304,Maine,7.2
201304,Maryland,6.4
201304,Massachusetts,6.6
201304,Michigan,8.1
201304,Minnesota,5.1
201304,Mississippi,7.9
201304,Missouri,6.1
201304,Montana,5.5
201304,Nebraska,3.8
201304,Nevada,9.8
201304,New Hampshire,5.1
201304,New Jersey,8.2
201304,New Mexico,6.4
201304,New York,7.4
201304,North Carolina,7.8
201304,North Dakota,3.2
201304,Ohio,6.9
201304,Oklahoma,4.8
201304,Oregon,8.0
201304,Pennsylvania,7.0
201304,Rhode Island,9.0
201304,South Carolina,7.4
201304,South Dakota,3.9
201304,Tennessee,7.6
201304,Texas,6.0
201304,Utah,4.5
201304,Vermont,4.7
201304,Virginia,5.3
201304,Washington,6.8
201304,West Virginia,6.6
201304,Wisconsin,7.1
201304,Wyoming,5.1
201305,Alabama,6.7
201305,Alaska,6.8
201305,Arizona,7.5
201305,Arkansas,7.4
201305,California,8.6
201305,Colorado,6.8
201305,Connecticut,7.8
201305,Delaware,6.6
201305,District of Columbia,8.3
201305,Florida,7.2
201305,Georgia,8.2
201305,Hawaii,4.6
201305,Idaho,5.7
201305,Illinois,8.8
201305,Indiana,7.8
201305,Iowa,4.5
201305,Kansas,5.3
201305,Kentucky,8.1
201305,Louisiana,7.0
201305,Maine,6.7
201305,Maryland,6.7
201305,Massachusetts,6.6
201305,Michigan,8.8
201305,Minnesota,4.7
201305,Mississippi,8.9
201305,Missouri,6.6
201305,Montana,4.9
201305,Nebraska,3.8
201305,Nevada,9.6
201305,New Hampshire,4.9
201305,New Jersey,8.3
201305,New Mexico,6.5
201305,New York,7.5
201305,North Carolina,8.1
201305,North Dakota,2.6
201305,Ohio,7.2
201305,Oklahoma,5.3
201305,Oregon,7.6
201305,Pennsylvania,7.3
201305,Rhode Island,9.0
201305,South Carolina,7.7
201305,South Dakota,3.6
201305,Tennessee,7.8
201305,Texas,6.2
201305,Utah,4.5
201305,Vermont,4.2
201305,Virginia,5.7
201305,Washington,6.9
201305,West Virginia,6.3
201305,Wisconsin,6.5
201305,Wyoming,4.4
201306,Alabama,7.7
201306,Alaska,7.1
201306,Arizona,8.3
201306,Arkansas,7.7
201306,California,9.2
201306,Colorado,7.3
201306,Connecticut,7.9
201306,Delaware,7.1
201306,District of Columbia,8.9
201306,Florida,7.7
201306,Georgia,8.9
201306,Hawaii,5.3
201306,Idaho,5.9
201306,Illinois,9.7
201306,Indiana,8.1
201306,Iowa,4.8
201306,Kansas,5.7
201306,Kentucky,8.6
201306,Louisiana,8.0
201306,Maine,6.4
201306,Maryland,7.1
201306,Massachusetts,7.3
201306,Michigan,9.6
201306,Minnesota,5.1
201306,Mississippi,9.5
201306,Missouri,7.1
201306,Montana,5.5
201306,Nebraska,4.1
201306,Nevada,9.8
201306,New Hampshire,5.0
201306,New Jersey,8.5
201306,New Mexico,7.7
201306,New York,7.8
201306,North Carolina,8.6
201306,North Dakota,3.1
201306,Ohio,8.0
201306,Oklahoma,5.7
201306,Oregon,8.0
201306,Pennsylvania,7.8
201306,Rhode Island,8.9
201306,South Carolina,8.3
201306,South Dakota,3.6
201306,Tennessee,8.5
201306,Texas,6.8
201306,Utah,5.0
201306,Vermont,4.5
201306,Virginia,6.1
201306,Washington,7.1
201306,West Virginia,6.7
201306,Wisconsin,7.1
201306,Wyoming,4.5
201307,Alabama,7.7
201307,Alaska,6.2
201307,Arizona,8.3
201307,Arkansas,7.8
201307,California,9.3
201307,Colorado,6.8
201307,Connecticut,8.1
201307,Delaware,6.8
201307,District of Columbia,8.8
201307,Florida,7.7
201307,Georgia,8.8
201307,Hawaii,4.8
201307,Idaho,5.9
201307,Illinois,9.5
201307,Indiana,7.7
201307,Iowa,4.5
201307,Kansas,5.9
201307,Kentucky,8.4
201307,Louisiana,7.3
201307,Maine,6.2
201307,Maryland,6.8
201307,Massachusetts,7.0
201307,Michigan,10.2
201307,Minnesota,4.9
201307,Mississippi,9.0
201307,Missouri,7.3
201307,Montana,5.0
201307,Nebraska,4.1
201307,Nevada,9.7
201307,New Hampshire,4.9
201307,New Jersey,8.6
201307,New Mexico,7.5
201307,New York,7.8
201307,North Carolina,8.3
201307,North Dakota,2.6
201307,Ohio,7.8
201307,Oklahoma,5.3
201307,Oregon,7.9
201307,Pennsylvania,7.8
201307,Rhode Island,9.4
201307,South Carolina,7.9
201307,South Dakota,3.4
201307,Tennessee,8.1
201307,Texas,6.6
201307,Utah,4.8
201307,Vermont,4.4
201307,Virginia,5.9
201307,Washington,6.9
201307,West Virginia,6.5
201307,Wisconsin,6.7
201307,Wyoming,4.2
201308,Alabama,7.6
201308,Alaska,6.0
201308,Arizona,8.4
201308,Arkansas,7.2
201308,California,8.9
201308,Colorado,6.5
201308,Connecticut,7.9
201308,Delaware,6.6
201308,District of Columbia,8.6
201308,Florida,7.6
201308,Georgia,8.2
201308,Hawaii,4.7
201308,Idaho,5.8
201308,Illinois,9.1
201308,Indiana,7.3
201308,Iowa,4.5
201308,Kansas,5.5
201308,Kentucky,7.9
201308,Louisiana,7.0
201308,Maine,5.7
201308,Maryland,6.5
201308,Massachusetts,6.6
201308,Michigan,8.9
201308,Minnesota,4.6
201308,Mississippi,8.2
201308,Missouri,7.0
201308,Montana,4.8
201308,Nebraska,3.6
201308,Nevada,9.4
201308,New Hampshire,4.8
201308,New Jersey,7.9
201308,New Mexico,7.1
201308,New York,7.6
201308,North Carolina,7.8
201308,North Dakota,2.6
201308,Ohio,7.3
201308,Oklahoma,5.2
201308,Oregon,7.6
201308,Pennsylvania,7.5
201308,Rhode Island,9.3
201308,South Carolina,7.7
201308,South Dakota,3.5
201308,Tennessee,7.9
201308,Texas,6.3
201308,Utah,4.6
201308,Vermont,4.1
201308,Virginia,5.8
201308,Washington,6.8
201308,West Virginia,6.5
201308,Wisconsin,6.3
201308,Wyoming,4.0
201309,Alabama,7.2
201309,Alaska,6.2
201309,Arizona,7.9
201309,Arkansas,6.9
201309,California,8.5
201309,Colorado,6.1
201309,Connecticut,7.4
201309,Delaware,6.3
201309,District of Columbia,8.6
201309,Florida,7.2
201309,Georgia,7.9
201309,Hawaii,5.0
201309,Idaho,5.4
201309,Illinois,8.6
201309,Indiana,6.8
201309,Iowa,4.3
201309,Kansas,4.9
201309,Kentucky,7.8
201309,Louisiana,6.5
201309,Maine,5.7
201309,Maryland,6.3
201309,Massachusetts,6.6
201309,Michigan,8.3
201309,Minnesota,4.4
201309,Mississippi,8.2
201309,Missouri,6.3
201309,Montana,4.5
201309,Nebraska,3.4
201309,Nevada,9.2
201309,New Hampshire,4.7
201309,New Jersey,7.8
201309,New Mexico,6.9
201309,New York,7.4
201309,North Carolina,7.2
201309,North Dakota,2.2
201309,Ohio,7.2
201309,Oklahoma,5.2
201309,Oregon,6.9
201309,Pennsylvania,6.9
201309,Rhode Island,8.9
201309,South Carolina,7.3
201309,South Dakota,3.4
201309,Tennessee,7.6
201309,Texas,6.1
201309,Utah,4.1
201309,Vermont,4.3
201309,Virginia,5.6
201309,Washington,6.4
201309,West Virginia,6.0
201309,Wisconsin,5.9
201309,Wyoming,4.0
201310,Alabama,7.0
201310,Alaska,6.6
201310,Arizona,7.7
201310,Arkansas,6.7
201310,California,8.5
201310,Colorado,6.1
201310,Connecticut,7.3
201310,Delaware,6.1
201310,District of Columbia,8.6
201310,Florida,7.0
201310,Georgia,8.0
201310,Hawaii,5.0
201310,Idaho,5.3
201310,Illinois,8.7
201310,Indiana,6.9
201310,Iowa,4.1
201310,Kansas,4.8
201310,Kentucky,7.7
201310,Louisiana,6.2
201310,Maine,5.6
201310,Maryland,6.5
201310,Massachusetts,6.2
201310,Michigan,8.4
201310,Minnesota,4.1
201310,Mississippi,8.4
201310,Missouri,6.0
201310,Montana,4.9
201310,Nebraska,3.3
201310,Nevada,8.9
201310,New Hampshire,4.6
201310,New Jersey,7.6
201310,New Mexico,6.9
201310,New York,7.4
201310,North Carolina,7.2
201310,North Dakota,2.0
201310,Ohio,7.2
201310,Oklahoma,5.4
201310,Oregon,7.2
201310,Pennsylvania,6.8
201310,Rhode Island,8.8
201310,South Carolina,7.1
201310,South Dakota,3.2
201310,Tennessee,7.5
201310,Texas,6.0
201310,Utah,4.1
201310,Vermont,3.7
201310,Virginia,5.6
201310,Washington,6.5
201310,West Virginia,6.1
201310,Wisconsin,5.9
201310,Wyoming,4.2
201311,Alabama,6.7
201311,Alaska,6.9
201311,Arizona,7.2
201311,Arkansas,6.5
201311,California,8.3
201311,Colorado,6.0
201311,Connecticut,6.9
201311,Delaware,5.7
201311,District of Columbia,8.0
201311,Florida,6.6
201311,Georgia,7.3
201311,Hawaii,4.9
201311,Idaho,5.6
201311,Illinois,8.3
201311,Indiana,6.6
201311,Iowa,4.1
201311,Kansas,4.5
201311,Kentucky,7.4
201311,Louisiana,5.5
201311,Maine,6.1
201311,Maryland,6.0
201311,Massachusetts,6.0
201311,Michigan,7.6
201311,Minnesota,4.0
201311,Mississippi,7.5
201311,Missouri,5.9
201311,Montana,5.1
201311,Nebraska,3.1
201311,Nevada,8.6
201311,New Hampshire,4.7
201311,New Jersey,7.0
201311,New Mexico,6.8
201311,New York,7.0
201311,North Carolina,6.9
201311,North Dakota,2.4
201311,Ohio,6.8
201311,Oklahoma,5.1
201311,Oregon,7.2
201311,Pennsylvania,6.5
201311,Rhode Island,8.8
201311,South Carolina,6.5
201311,South Dakota,3.5
201311,Tennessee,6.8
201311,Texas,5.7
201311,Utah,3.8
201311,Vermont,4.1
201311,Virginia,5.2
201311,Washington,6.6
201311,West Virginia,6.2
201311,Wisconsin,6.0
201311,Wyoming,4.5
201312,Alabama,6.6
201312,Alaska,7.0
201312,Arizona,7.0
201312,Arkansas,6.8
201312,California,8.0
201312,Colorado,5.9
201312,Connecticut,6.7
201312,Delaware,5.7
201312,District of Columbia,7.6
201312,Florida,6.3
201312,Georgia,7.3
201312,Hawaii,4.4
201312,Idaho,5.4
201312,Illinois,8.3
201312,Indiana,6.3
201312,Iowa,4.4
201312,Kansas,4.4
201312,Kentucky,7.1
201312,Louisiana,5.0
201312,Maine,6.0
201312,Maryland,5.8
201312,Massachusetts,5.9
201312,Michigan,7.6
201312,Minnesota,4.5
201312,Mississippi,7.8
201312,Missouri,6.2
201312,Montana,5.4
201312,Nebraska,3.4
201312,Nevada,8.6
201312,New Hampshire,4.5
201312,New Jersey,6.8
201312,New Mexico,6.6
201312,New York,6.7
201312,North Carolina,6.5
201312,North Dakota,2.8
201312,Ohio,6.4
201312,Oklahoma,5.0
201312,Oregon,7.1
201312,Pennsylvania,6.2
201201,Alabama,8.3
201201,Alaska,8.3
201201,Arizona,8.8
201201,Arkansas,8.6
201201,California,11.4
201201,Colorado,8.6
201201,Connecticut,8.7
201201,Delaware,7.6
201201,District of Columbia,10.1
201201,Florida,9.0
201201,Georgia,9.8
201201,Hawaii,6.8
201201,Idaho,8.9
201201,Illinois,9.7
201201,Indiana,9.2
201201,Iowa,6.1
201201,Kansas,6.4
201201,Kentucky,9.1
201201,Louisiana,8.0
201201,Maine,8.7
201201,Maryland,7.3
201201,Massachusetts,7.4
201201,Michigan,9.8
201201,Minnesota,6.6
201201,Mississippi,10.0
201201,Missouri,7.6
201201,Montana,7.4
201201,Nebraska,4.5
